record_id,text,label,label_name,language,word_count,char_count
AAA-13688,damn you trying to be number 3 on her list? she dont need no more! :p,0,Non-Abusive,English,16,69
AAA-13689,This is better than flappy bird.&#128525;&#128525; #FallOutBird http://t.co/CHVzWTvltG,0,Non-Abusive,English,8,86
AAA-13690,"person be like "" I'm a squirter"" but thinkin pissin is squirting? no person 2 different places",0,Non-Abusive,English,9,69
AAA-13691,Watch my Twitter person,0,Non-Abusive,English,10,42
AAA-13692,yeah I did - whatever do you mean? haha I'm really glad I didn't do a solo pic though - hate the way I look in pics,0,Non-Abusive,English,27,115
AAA-13693,What&;s your favorite music video?,0,Non-Abusive,English,5,34
AAA-13694,a bitch in my math class right now is actually eating just straight up Nutella &#128563;#WEREYOURAISEDINABARN,1,Abusive,English,16,109
AAA-13695,NO! I am a very fit mother in both senses of the word! Gawd damn you know nothing!,0,Non-Abusive,English,18,82
AAA-13696,I DARE DAT ASS 2 SAY SUMTHAN ELSE unhelpful U DA unhelpful person!,0,Non-Abusive,English,17,94
AAA-13697,Damn I want to Milton wish I could be there. 'Look homeward Angel now and melt with ruth ' I guess.,0,Non-Abusive,English,21,99
AAA-13698,RT @BiIIMurray: My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,0,Non-Abusive,English,26,140
AAA-13699,they think we only ride chevys and cadillacs...damn stereotypes,0,Non-Abusive,English,9,63
AAA-13700,"RT @ThatDamnHAM: #LRT exactly. Announcing that you could be a piece of pussy for a couple hours, then irrelevant after that? Nothing cute a&#8230;",1,Abusive,English,24,146
AAA-13701,RT @JennaAmendolare: A woman just yelled at me cause I'm drinking a beer at 11 am bitch I'm on fucking vacation,1,Abusive,English,21,111
AAA-13702,Do you have a favorite Beatles song?,0,Non-Abusive,English,7,36
AAA-13703,"&#8220;@Whale__Tail: All I wanna do is go workout then come back home and lay in bed&#8221; jerk off, kill two birds with one stone.",1,Abusive,English,24,132
AAA-13704,LOL - love him or hate him you have to give Cherry credit for being unique.,0,Non-Abusive,English,16,75
AAA-13705,most of the time,0,Non-Abusive,English,4,16
AAA-13706,kill them,0,Non-Abusive,English,2,9
AAA-13707,Enlighten me....,0,Non-Abusive,English,2,16
AAA-13708,Anyone want some absolutely amazing and deliciously fresh perfect monkey bread? &#128586;&#128584;,0,Non-Abusive,English,12,98
AAA-13709,Facebook is for the birds...I'm over it,0,Non-Abusive,English,7,39
AAA-13710,you should ask my sister that. shes obsessed with SNL.r sweetiepie18 <------------- i have no idea. i dont watch it.,0,Non-Abusive,English,20,116
AAA-13711,"@SavageSaiyan4 Real shit, that light armor is a bitch to find tho",1,Abusive,English,12,65
AAA-13712,Liz likes to be followed. She's freaky and a freak is what I need in my life.,0,Non-Abusive,English,17,77
AAA-13713,@__Black_Jesus yea I forgot I was talkin to a degenerate faggot,1,Abusive,English,11,63
AAA-13714,I'll get my beer before too long... that's for DAMN sure! LOL,0,Non-Abusive,English,12,61
AAA-13715,gimme their twitter and I'll bitch them out! you should get a discount :),0,Non-Abusive,English,14,73
AAA-13716,do i know you?,0,Non-Abusive,English,4,14
AAA-13717,&#8220;@Coley_Cee: @lil_aerii upload our pictures&#8221;. Wat pictures bitch,1,Abusive,English,8,76
AAA-13718,ummm idk i do and i dont haha,0,Non-Abusive,English,8,29
AAA-13719,real fucking good times.,0,Non-Abusive,English,4,24
AAA-13720,YES! that place has damn good Bar-B-Q. MMMMM I'm jealous.,0,Non-Abusive,English,10,57
AAA-13721,do you like the sound of the wind chimes?,0,Non-Abusive,English,9,41
AAA-13722,damn...u know i 4got that...lol...how u?,0,Non-Abusive,English,6,40
AAA-13723,Facial hair is a dominant trait among our east end nerd herd - 'cept the ladies tho,0,Non-Abusive,English,17,83
AAA-13724,Andrew was being boring before so i stopped watching. Damn he has been on forever haha.,0,Non-Abusive,English,16,87
AAA-13725,I just entered Ms. Single Mama&#8217;s Kick Ass Christmas Contest you can too http://tinyurl.com/7f2h7g,0,Non-Abusive,English,14,103
AAA-13726,LMaoooo.... &#171;@IGiveEmNathan Jesus healed folks wit Leoparcy but yall hoes wanna get leopard print tattoos&#187;,1,Abusive,English,15,116
AAA-13727,@_CharlieA_37 @sean_landez07 y'all's are all little punk ass bitches doe,1,Abusive,English,10,72
AAA-13728,the one im in now. one year and 3 months,0,Non-Abusive,English,10,40
AAA-13729,When was the last time you thought; what am I doing here?,0,Non-Abusive,English,12,57
AAA-13730,RT @lexxxilove: I wake up in the middle of the night and chug the orange juice straight from the bottle. Sorry mom.,0,Non-Abusive,English,22,115
AAA-13731,I don't think so. were almost in Ken-fuck-me...I mean kentucky haha. so. actually just got in there now! haha kenfuckmeee! wo ...,0,Non-Abusive,English,22,129
AAA-13732,My hair is trash. I need to put a masque on it.. But that takes so much energy that I don't have.,0,Non-Abusive,English,22,97
AAA-13733,Do you think we are raising the next generation right?,0,Non-Abusive,English,10,54
AAA-13734,not a control freak - would gladly give up any of the glamorous morning duties! will continue to sigh loudly for now.,0,Non-Abusive,English,22,117
AAA-13735,I rarely unfollow unless they unfollow me first or totally ignore me. Or completely piss me off. That's happened once.,0,Non-Abusive,English,20,118
AAA-13736,RT @ChildishGarbino: Part of my cousin Danny's Yankee Swap. Pretty hilarious. Very clever. And very Danny. @danvii http://t.co/FKdEYzqT,0,Non-Abusive,English,18,135
AAA-13737,@Coley_Cee fuck u u dumb ass bitch hoe,1,Abusive,English,8,38
AAA-13738,RT @MiraGotTheJUICE: Woah did this person say love?&#128566;&#128514;&#128514;&#128557;&#128557; http://t.co/7PzRbWX0NU,0,Non-Abusive,English,4,23
AAA-13739,oi vey...sorry about the plumbing-i was standing in 2inches of water in my basement last night. merry fucking holidays :-),0,Non-Abusive,English,20,122
AAA-13740,damn I had way too much fun as usual doing our Jordan picture spam! I had great dreams on nkotb & strip poker! Lol,0,Non-Abusive,English,24,114
AAA-13741,yeah it was about guinea pig sized. Small compared to the cat-sized monster rat we saw at home! Buy I know they get bigger. ;),0,Non-Abusive,English,25,126
AAA-13742,#Royals Milwaukee let Yost go.Now they wished they hadn't cause they suck.How about now.He's the guy win or lose. Yankees fire Girardi &#128073;Yost,0,Non-Abusive,English,23,148
AAA-13743,i can never catch you on blogtv at night. damn time difference!,0,Non-Abusive,English,12,63
AAA-13744,"""You took our land so you could make each other retarded in DIAPERS? Sure....use our image....cool...."" #redskins #NFL #concussion #jokes",1,Abusive,English,20,137
AAA-13745,"""@kayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!",1,Abusive,English,10,60
AAA-13746,Well sortaa! I just got 2 wtch thee Charice part! Shes awesome <3 hbu?!,0,Non-Abusive,English,14,71
AAA-13747,WALK OFF HR! @Yankees,0,Non-Abusive,English,4,21
AAA-13748,How many keys are on your keychain?,0,Non-Abusive,English,7,35
AAA-13749,have you ever had Chicken Pox?,0,Non-Abusive,English,6,30
AAA-13750,hahahahaha >:) im evil mwahahahahahahahahaha,0,Non-Abusive,English,5,44
AAA-13751,RT @nateturnboy: You left prom camping first day cause this isn't helpful boy.,0,Non-Abusive,English,13,66
AAA-13752,:),0,Non-Abusive,English,1,2
AAA-13753,Money doesn't make me happy one bit. Money makes me feel more comfortable if anything. I can get pussy being dead ass broke tho tbh,1,Abusive,English,25,131
AAA-13754,well today it was formspring but usually facebook,0,Non-Abusive,English,8,49
AAA-13755,@ToWherever I'm not yellow I'm sorry,0,Non-Abusive,English,6,36
AAA-13756,RT @saucygyro: @_WhitePonyJr_ ugly person has blood on her hands for her person ways,0,Non-Abusive,English,9,119
AAA-13757,Don&;t You Hate How People Make Fake Celerbity Pages? >.<,0,Non-Abusive,English,10,57
AAA-13758,"Girl don't hide that pussy, you should be the type to provide that pussy",1,Abusive,English,14,72
AAA-13759,"Listen. I love the Lord. But when I get to heaven and he asks ""JG*... why were you such a freak?"" I will say:",0,Non-Abusive,English,24,109
AAA-13760,LOVE the video of you skating and cursing. love it when you say fuck...kinda sexy LOL..how did you learn to skate so good?:),0,Non-Abusive,English,23,124
AAA-13761,RT @_PrettyJade: I don't care about none of these person &#128524;,0,Non-Abusive,English,13,75
AAA-13762,Hmmm..prolly timmy and to come see you! :] ahaha,0,Non-Abusive,English,9,48
AAA-13763,Yep I hate paying taxes too and the more I make the more I pay but it's part of life and not a waste of money.,0,Non-Abusive,English,26,110
AAA-13764,RT @TwitchyTeam: Richard Grenell: WaPo's Greg Sargent mocks voter ID and 'proves point' of proponents http://t.co/KG3NEWOYIy,0,Non-Abusive,English,16,124
AAA-13765,Not a fan of her... guess im the minority.RT @KfromtheG: Beyonc&#233; ratchet ass is trash RT @Vagitarian__: you're the anti christ. KfromtheG,1,Abusive,English,22,142
AAA-13766,so there were like 11 Five Guys in Orlando...we never went there once...GAY!!,0,Non-Abusive,English,13,77
AAA-13767,"RT @BobKlap: Asked Betances before the game if he&#8217;d like to be a starter again someday. &#8220;If the Yankees ever asked me, I would. But I&#8217;m a r&#8230;",0,Non-Abusive,English,28,164
AAA-13768,um probs short stack though i dont no haha i listen to a whole lot of different bands.,0,Non-Abusive,English,18,86
AAA-13769,@AutyAut_ I miss you!!! *Eating as we speak* I miss you red bone and that cooking &#128553;&#128553;&#128553;&#128525;&#128525;&#128525;&#128542;!!,0,Non-Abusive,English,17,147
AAA-13770,pony tail red nails still in school bitch,1,Abusive,English,8,41
AAA-13771,used to don't anymore..,0,Non-Abusive,English,4,23
AAA-13772,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Japanese | Pretty young Japanese girl&#8217;s hot cunt fucked & c | http://t.co/wt5SSOF9rW",1,Abusive,English,15,133
AAA-13773,Actually the problem is fucking ATI. They suck. I'm gonna do this swap then try to get an nvidia card.,0,Non-Abusive,English,20,102
AAA-13774,watching without a trace too...hate when i miss the 1st 5 minutes when the person disappears!!!!!,0,Non-Abusive,English,16,97
AAA-13775,Funny thing is....it's not just the people doing it. It's the people who seeing these pics and judging the birds. Just as wrong.,0,Non-Abusive,English,23,128
AAA-13776,what do you like in &;YOU&;?,0,Non-Abusive,English,6,28
AAA-13777,I am getting the royal rigga-ma-rool on it. Called CS sent email we'll see. Buts it's all automated now and CS just sucks!,0,Non-Abusive,English,23,122
AAA-13778,Uhm you did right down there vvvvvvv. You&;re the &;dumbfuck&;. Stop starting stuff with everyone kcoolbye.,0,Non-Abusive,English,14,84
AAA-13779,Why do you hate America?,0,Non-Abusive,English,5,24
AAA-13780,the entire congregation was gay.,0,Non-Abusive,English,5,32
AAA-13781,@holmes0786 only if its yellow cake & chocolate frosting,0,Non-Abusive,English,9,56
AAA-13782,RT @briangaar: Old white people complaining about government tyranny is like the Yankees being upset that players make too much money,0,Non-Abusive,English,21,133
AAA-13783,Or get swept in MoTown LOL #Yankees #Tigers #MLB,0,Non-Abusive,English,9,48
AAA-13784,@salome110thebe1 u calling me a person but your the one talking stuff and making excuses after getting your ass beat stfu with the talking,0,Non-Abusive,English,11,66
AAA-13785,"If the Yankees can't beat the Red Sox, they don't even deserve to be in the playoffs #yankees #redsox #mlb",0,Non-Abusive,English,20,106
AAA-13786,@WilliamFBrasky @TheRandomBoner i feel the warm fuzzies.,0,Non-Abusive,English,7,56
AAA-13787,what about 456?,0,Non-Abusive,English,3,15
AAA-13788,I hate that. I want people to be healthy...but CLEARLY not when it's an inconvenience to me.,0,Non-Abusive,English,17,92
AAA-13789,I care wayy to much.,0,Non-Abusive,English,5,20
AAA-13790,How da fuck do we 'posed to keep peace?,0,Non-Abusive,English,9,39
AAA-13791,@G27Status @VikkiFusco @flyersfan You're still a person,0,Non-Abusive,English,16,107
AAA-13792,Shutter Island for both. paid at the theaters :],0,Non-Abusive,English,9,48
AAA-13793,can't u take a sick day? fuck him...Ill watch Jordan if u need me too. I don't work tomorrow,0,Non-Abusive,English,19,92
AAA-13794,I have my nipples pierced. ha,0,Non-Abusive,English,6,29
AAA-13795,Clearly. Decepticonian bitch. Or at least incomprehensible. We shall steal her bras!,1,Abusive,English,12,84
AAA-13796,"""@DunderbaIl: I'm an early bird and I'm a night owl, so I'm wise and have worms.""",0,Non-Abusive,English,16,81
AAA-13797,Will this weekend be a good one?,0,Non-Abusive,English,7,32
AAA-13798,RT @DonDelarente: I think if Biggie saw Kandi Burress today he would change his mind about not fuxing one of those ugly as Xscape person,0,Non-Abusive,English,24,137
AAA-13799,nooooooooooooooo damn damn noooooo its not like that! eeeeee why meee,0,Non-Abusive,English,11,69
AAA-13800,i hate to say it but i caught the tail end of his perf on SNL and he sounded hoarse or something,0,Non-Abusive,English,22,96
AAA-13801,I wish!.....I'll be over here in Jersey where the snow is falling.....which sucks!,0,Non-Abusive,English,13,82
AAA-13802,Ferrari addiction person it's a wonderful thing.,0,Non-Abusive,English,7,55
AAA-13803,RT @DonnieWahlberg: On set of #BlueBloods. Hoping there are no birds perched above me... http://t.co/oDhq52QiLe,0,Non-Abusive,English,15,111
AAA-13804,Ohio USA. And its pretty rad :],0,Non-Abusive,English,7,31
AAA-13805,"It's not often you see the words ""disingenuous,"" ""egregious,"" and ""person filth"" all in one sentence and properly used. #points",0,Non-Abusive,English,25,136
AAA-13806,Would you rather own a luxury yacht or a private jet?,0,Non-Abusive,English,11,53
AAA-13807,OJ seriously needs to get it together ..karma is a bitch though caught up to him~,0,Non-Abusive,English,16,81
AAA-13808,I just moved!! To my own apartment. So only one for me. haha but the building has 3.,0,Non-Abusive,English,18,84
AAA-13809,Disney. Pocahontas by far,0,Non-Abusive,English,4,25
AAA-13810,"I got a Lambo, 2 doors. 2 seater, 2 hoes.. Yokohamas, no vogues. Man that bitch beautiful. - @jesus",1,Abusive,English,19,99
AAA-13811,@kathleen_herne Stink should shut his hole & just perform his tricks like a good trained monkey,0,Non-Abusive,English,16,95
AAA-13812,Am ghetto http://t.co/kgu2SePIQZ,0,Non-Abusive,English,3,32
AAA-13813,Yes. But well no..i guess everythings an experience and i wouldnt have learned from the time spent with someone so NO. lol,0,Non-Abusive,English,22,122
AAA-13814,RT @KingShelton_: Hell nah person http://t.co/owR6BjoZz4,0,Non-Abusive,English,7,48
AAA-13815,"and another one &#8220;@07Cannon: Two hoes? RT ""@xoxo_imaunicorn: y'all know what we are?! &#128514;&#128514;"" http://t.co/XI5Aod1FAo&#8221;",0,Non-Abusive,English,15,140
AAA-13816,RT @DanaPerino: Was just handed this on my flight. Must be in good hands on this bird! http://t.co/7vJwDCdTxV,0,Non-Abusive,English,18,109
AAA-13817,@_justlexis lol whatever. We're fags.,1,Abusive,English,5,37
AAA-13818,I do think it's a rug. If not someone tell him on top of everything else he has done his hair sucks too...lol,0,Non-Abusive,English,23,109
AAA-13819,I would think he's cute but we had bats on our attic recently and I freak out about rabies and my toddler! I bet he's cute!,0,Non-Abusive,English,26,123
AAA-13820,girl...I just did a post on that damn snuggie...I'm so mad that I didn't think of that first,0,Non-Abusive,English,18,92
AAA-13821,RT @HBCUfessions: I guess my confessions trash because none of them got posted- FAMU,0,Non-Abusive,English,14,84
AAA-13822,hehe :},0,Non-Abusive,English,2,7
AAA-13823,a sunrise in hot pink orange yellows and blues with a black tree across the skyline and hints of purple. its pretty sweet but it changes weekly usually :),0,Non-Abusive,English,29,154
AAA-13824,LMAO RT @SagaciousQ: You a person. And Rihanna always gonna be badder than Kamehameha. @chrisbrown,0,Non-Abusive,English,20,127
AAA-13825,"Good point. He followed the same path as oh every damn reporter who joins. Well except the ""find the wild sex spots"" part.",0,Non-Abusive,English,23,122
AAA-13826,i brokke up withh him .,0,Non-Abusive,English,6,23
AAA-13827,What turns you on creatively spiritually or emotionally?,0,Non-Abusive,English,8,56
AAA-13828,RT @bunnyasmin1125: I Still Be Craving An Oreo McFlurry b;,0,Non-Abusive,English,10,58
AAA-13829,"on the real even though Tracee has the biggest ass outta all the ""Girlfriends"" i fux with Golden Brooks...",0,Non-Abusive,English,19,106
AAA-13830,Your all weird. And allie is a drunk army slut!,0,Non-Abusive,English,10,47
AAA-13831,Yea Famous with the damn downstairs deathtrap line lolol,0,Non-Abusive,English,9,56
AAA-13832,Tf bitch do mine,1,Abusive,English,4,16
AAA-13833,but tequila lures me in...then bitch slaps me silly. Last night there was NONE of that.,0,Non-Abusive,English,16,87
AAA-13834,"RT @Cuzimdaddy_: !!! @5feet_0inches is dis wrong??? ""@_100d: If you really wit a lame person you a lame person""",0,Non-Abusive,English,6,56
AAA-13835,Are dollar stores cool?:,0,Non-Abusive,English,4,24
AAA-13836,im a nerd and i embrace it!,0,Non-Abusive,English,7,27
AAA-13837,"""The devil grows inside the hearts of the selfish and wicked White, brown, yellow and black color is not restricted""",0,Non-Abusive,English,20,116
AAA-13838,Idk much about my birth. So idk lol,0,Non-Abusive,English,8,35
AAA-13839,My mom wants to buy a zebra like for reals,0,Non-Abusive,English,10,42
AAA-13840,i thought garbage men were supposed to bring trash to the dump but they wouldn't take me ha ha ha. self depreciation ftw.,0,Non-Abusive,English,23,121
AAA-13841,Favorite male comedian?,0,Non-Abusive,English,3,23
AAA-13842,"I hate when girls say ""I'm single but my heart is taken"" person, that person don't love you. move on !!!",0,Non-Abusive,English,15,98
AAA-13843,"@Zonozi @QuantRyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stfu I'm coming over. Oops, I'm here come the fuck outside bitch",1,Abusive,English,22,140
AAA-13844,ahahah ndd ii lovee mee alott off myy lil floricell(: <33,0,Non-Abusive,English,11,57
AAA-13845,Thanks Charlie @Charlie4927 @RevkahJC @StacyDmomof5 @PattiSM74 @cantUCIMblonde @Kacado,0,Non-Abusive,English,8,86
AAA-13846,If u talkin Teyana Taylor. @blakbillgates is right. she don't like dick G. sorry.,0,Non-Abusive,English,14,81
AAA-13847,"""@kazooook: We actin like it's the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT"" &#128123;spook",0,Non-Abusive,English,11,96
AAA-13848,Thanks!! It's going to be tough but someone has to stick up for the horses. PETA might hate me now though...,0,Non-Abusive,English,21,108
AAA-13849,ok now THAT sucks.,0,Non-Abusive,English,4,18
AAA-13850,What would you consider a serious question?,0,Non-Abusive,English,7,43
AAA-13851,ha! that's awsome i'm just right at prime so i'm at 4% before this drop 3.5% is pretty kick ass.,0,Non-Abusive,English,20,96
AAA-13852,i hate it when that happens... i exposed 2 36-exposure undeveloped rolls before argh!,0,Non-Abusive,English,14,85
AAA-13853,@_NoLackingg I kinda figured a lil bit when u said person u cute,0,Non-Abusive,English,19,108
AAA-13854,"&#128514; Gucci b having me on my rude stuff&#8220;@AmazinNaNa: Lol that's not nice ""@SMCo71: "" that person aint worth a quarter """"&#8221;",0,Non-Abusive,English,21,103
AAA-13855,@thesportsjudge. Sometimes a good hoe fire needs some Rocephin too before it'll go out.....,1,Abusive,English,14,91
AAA-13856,RT what got me into baseball! :Well only a couple more days till all these legends will be retired #CORE4 #Yankees http://t.co/bL2V1v2n9T&#8221;,0,Non-Abusive,English,22,144
AAA-13857,RT @morningmoneyben: This image of Peshmerga giving the heave-ho to an ISIS flag really brightened my Friday. Kick their sorry butts!! http&#8230;,0,Non-Abusive,English,22,146
AAA-13858,I'm sorry...that scene is fucking disgusting RAWR.,0,Non-Abusive,English,7,50
AAA-13859,im way excited to see notorious. i hope they dont fuck it up. as long as its as good as eight mile it will be a good movie.,0,Non-Abusive,English,28,123
AAA-13860,Sorry for the woes but DAMN you sound GOOD!,0,Non-Abusive,English,9,43
AAA-13861,ohhhhhhh that always sucks! are you going to be around wny for christmas? ill be in SC from the 24th-28th.,0,Non-Abusive,English,20,106
AAA-13862,I'm a bad person!,0,Non-Abusive,English,13,64
AAA-13863,it's ok to bitch. Just be as quick to post good stuff too. Life is too great to just focus on the bad shit.,0,Non-Abusive,English,24,107
AAA-13864,This is so much fun! &#128070;&#128588; #1UBB #1ndiana #hoosiers #hoosierdaddy,0,Non-Abusive,English,10,78
AAA-13865,yup sure can :),0,Non-Abusive,English,4,15
AAA-13866,"Where's the ""Dick"" for Richard come from?",0,Non-Abusive,English,7,41
AAA-13867,kit kats trash,0,Non-Abusive,English,3,14
AAA-13868,- Every time I see a new one of your blinkies up I'm shocked. They are so damn cute and well done. :D,0,Non-Abusive,English,23,101
AAA-13869,#TBT love you forever ling ling &#128115;&#128114;&#128152; @brittneycordova http://t.co/KEcfNjyrwE,0,Non-Abusive,English,9,99
AAA-13870,Nope has anyone?,0,Non-Abusive,English,3,16
AAA-13871,sweeeeeeeeeeeet,0,Non-Abusive,English,1,15
AAA-13872,"RT @MrRigginss: my ""bitch stfu"" game strong asf '",1,Abusive,English,9,49
AAA-13873,RT @Jadelovescats: Cuddle with me and tell me I'm beautiful I'm a needy bitch,1,Abusive,English,14,77
AAA-13874,I am your most favouritest twitter person =},0,Non-Abusive,English,8,44
AAA-13875,@elliottgianaris gook,0,Non-Abusive,English,2,21
AAA-13876,&#8220;@GreatScottnyc: Can't a bitch living say I brought her MICHAEL Kors&#8221; we need more guys like you &#128588;,1,Abusive,English,18,118
AAA-13877,RT @illroots: The radio is trash.,0,Non-Abusive,English,6,33
AAA-13878,f shooooo! im training on GOW2. those cats on xbox LiVe don't fuck around!,0,Non-Abusive,English,14,74
AAA-13879,@gonzalez_sassy ur not sassy white trash change ur username,1,Abusive,English,9,59
AAA-13880,@homebasenyc Alice don't believe anything this kid says !!! I hate him but only cause I love him so much..*sigh*,0,Non-Abusive,English,20,112
AAA-13881,Are you a touchy feely person?,0,Non-Abusive,English,6,30
AAA-13882,I hate promises cuz they can always be broken...but I trust you so hopefully I'll see you again soon!,0,Non-Abusive,English,19,101
AAA-13883,...see how u kuup switching i up and changing ya damn mind! i thought it was Korea? now madrid or milan?? been there done that!,0,Non-Abusive,English,25,127
AAA-13884,Are you a people person?,0,Non-Abusive,English,5,24
AAA-13885,"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04",0,Non-Abusive,English,17,150
AAA-13886,What are your thoughts on earwax?,0,Non-Abusive,English,6,33
AAA-13887,My baby Lexy. She is a whole ain't shit bitch in the winter. Sorry ass RWD that's her only flaw. Still love you tho http://t.co/5UGfhrdrxT,1,Abusive,English,25,138
AAA-13888,Aww here u go! Lol Don't hate on TJ. He's an Adonis! Haha!,0,Non-Abusive,English,13,58
AAA-13889,&#8220;@CRYaboutitNIGGA: I get paid too chill.&#8221; Share the wealth Lil nicca,0,Non-Abusive,English,11,80
AAA-13890,gay or lesbians?,0,Non-Abusive,English,3,16
AAA-13891,them disagreeing with me,0,Non-Abusive,English,4,24
AAA-13892,Thanks &a Pleasant Good Morning to you :) Yes I work at noon but have alot of running to do before that I hate hectic mornings,0,Non-Abusive,English,26,126
AAA-13893,@c00ntact @KevinI bumcia is trash smfh I would've thought he would have gone after Khan but what you said makes sense,0,Non-Abusive,English,21,117
AAA-13894,I am the master at skippping rocks!,0,Non-Abusive,English,7,35
AAA-13895,I'm sure tons of people hate him. Like all but one of his movies suck. Plus. I'm a 16 year old boy. I hate everyone.,0,Non-Abusive,English,25,116
AAA-13896,What&;s your number then?,0,Non-Abusive,English,4,25
AAA-13897,Why does this person on the olympics have a giant band aid on that looks like MIA designed it for american apparel?,0,Non-Abusive,English,22,138
AAA-13898,@KellyOsbourne do u still have ur blk. pom?,0,Non-Abusive,English,8,43
AAA-13899,With love all things are possible. its scary.,0,Non-Abusive,English,8,45
AAA-13900,You think you're pussy is wet? My kitten drowned two days ago.,1,Abusive,English,12,62
AAA-13901,When this test is over today I'm making a pan of brownies. I'm going to lay in bed all day & eat them until my heart is content. &#128524;,0,Non-Abusive,English,29,138
AAA-13902,love,0,Non-Abusive,English,1,4
AAA-13903,"' You niggahs actin like hoes , I can sale those ! &#1041204;&#1041204;&#1041636;",1,Abusive,English,13,81
AAA-13904,@joeschmitt Hey thanks~ I missed you too! I didn't get ANY cock* in my face for New Year's. (*fvrd),0,Non-Abusive,English,19,99
AAA-13905,Getting off twitter jigg trynna stress me out more I don't need this type of heat&#128553;,0,Non-Abusive,English,16,90
AAA-13906,&#8220;@Iifetip: Kit Kat brownies. http://t.co/40W2a8qlBy&#8221; making.,0,Non-Abusive,English,6,72
AAA-13907,In class tearing up like a bitch,1,Abusive,English,7,32
AAA-13908,Jameis tweet RT @MrCOOK_ Fuck her right in the pussy,1,Abusive,English,10,52
AAA-13909,RT @trrvvv: Some these bitches got birkins and don't even have cars on the island.. Let alone furniture,1,Abusive,English,18,103
AAA-13910,slap a bitch? What you want to do is CHOKE A BITCH like Wayne Brady!,1,Abusive,English,15,68
AAA-13911,Haha well your my bestfriend/babieeee nothing else (:,0,Non-Abusive,English,8,53
AAA-13912,f u tumblr bc my blog is black & white but there's so many great colored things I could reblog fml,0,Non-Abusive,English,21,98
AAA-13913,I dunno.. but it's damn annoying.,0,Non-Abusive,English,6,33
AAA-13914,iDnt even kno who da hell they are,0,Non-Abusive,English,8,34
AAA-13915,its not my bedroom . but tan. blahhh,0,Non-Abusive,English,8,36
AAA-13916,damn..dat is scary..im movin on da southside..how s it ova there? idk im leavin my lil good life here..disz crazii..*tearsz*,0,Non-Abusive,English,20,124
AAA-13917,what&;s heaven for you?,0,Non-Abusive,English,4,23
AAA-13918,what part of louisiana was you born in?,0,Non-Abusive,English,8,39
AAA-13919,"Sometimes, even I gotta tell these hoes to grow up smh",0,Non-Abusive,English,11,54
AAA-13920,lost in the bed sheets yo,0,Non-Abusive,English,6,25
AAA-13921,"Majority of the time, a woman's story is trash anyway...",0,Non-Abusive,English,10,56
AAA-13922,:] your fine.,0,Non-Abusive,English,3,13
AAA-13923,u like somebody at lakes?,0,Non-Abusive,English,5,25
AAA-13924,Bruh... @theofficialeg10 soo trash....,0,Non-Abusive,English,4,38
AAA-13925,have too! :) it makes it so much more fun.,0,Non-Abusive,English,10,42
AAA-13926,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/4Hhxk9MKHe,0,Non-Abusive,English,14,179
AAA-13927,"RT @SFsneeejayy: person hmu say she need sex right now, person hmu saying he upset right now",0,Non-Abusive,English,4,17
AAA-13928,Is using a inhaler a sign of weakness?,0,Non-Abusive,English,8,38
AAA-13929,"@nezua @cripchick at 0:37 ""i hate black pepper!"" http://tinyurl.com/69rbnb",0,Non-Abusive,English,9,74
AAA-13930,I got bitches nervous like virgins flirtin wit uncle mervin,1,Abusive,English,10,59
AAA-13931,can't decide if i should wear my yellow rain boots for the purposes of being all black & yellow errrrything...,0,Non-Abusive,English,20,110
AAA-13932,girl these kids are lazy these days you gotta stay on them. my oldest is a neat freak but those other two..... DAMN!,0,Non-Abusive,English,23,116
AAA-13933,@YardieBoyHeem pussy watch it nuh mi Neva lov mon. -badmon,1,Abusive,English,10,58
AAA-13934,"""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;@DaHomieFuzz: Gay person couldn't wait to act like person tonight""",0,Non-Abusive,Hinglish,22,115
AAA-13935,Bad person is the only thing that I like!!!!!! #BBLU this Saturday #BBLU #SuedeLounge #RICHGIRLS,0,Non-Abusive,English,18,98
AAA-13936,movies or music?,0,Non-Abusive,English,3,16
AAA-13937,*sends fruit basket* Hope you get better soon being sick sucks!,0,Non-Abusive,English,11,63
AAA-13938,when can you drive?(:,0,Non-Abusive,English,4,21
AAA-13939,After T3 I'll need to see some damn good reviews. Otherwise it's just going to the end of my Netflix queue.,0,Non-Abusive,English,21,107
AAA-13940,"how did it JUST occur to you that YOU have too much ""damn"" stuff? lol",0,Non-Abusive,English,15,69
AAA-13941,me?,0,Non-Abusive,English,1,3
